sample_index,t_s,theta_true_deg,theta_mtcn_deg,theta_rkf_deg,abs_error_mtcn_deg,abs_error_rkf_deg,delta_abs_error_deg,rkf_locally_better,evaluation_sample,rkf_better_beyond_tolerance,mtcn_better_beyond_tolerance,near_tie
16,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
17,0.17,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
18,0.18,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
19,0.19,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
20,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
21,0.21,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
22,0.22,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
23,0.23,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
24,0.24,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
25,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
26,0.26,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
27,0.27,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
28,0.28,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
29,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
30,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
31,0.31,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
32,0.32,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
33,0.33,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
34,0.34,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
35,0.35,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
36,0.36,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
37,0.37,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
38,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
39,0.39,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
40,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
41,0.41,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
42,0.42,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
43,0.43,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
44,0.44,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
45,0.45,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
46,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
47,0.47,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
48,0.48,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
49,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0
50,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
51,0.51,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
52,0.52,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
54,0.54,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
55,0.55,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
56,0.56,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
57,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
58,0.58,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
59,0.59,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
60,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
61,0.61,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
63,0.63,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
64,0.64,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
65,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
66,0.66,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
67,0.67,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
68,0.68,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
69,0.69,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
70,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
71,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
72,0.72,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
73,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
74,0.74,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
75,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
76,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
77,0.77,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
78,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
79,0.79,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
80,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
81,0.81,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
82,0.82,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
83,0.83,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
84,0.84,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
85,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
86,0.86,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
87,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
88,0.88,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
89,0.89,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
90,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
91,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
92,0.92,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
93,0.93,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
94,0.94,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
95,0.95,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
96,0.96,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
97,0.97,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
98,0.98,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
99,0.99,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
100,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
101,1.01,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
102,1.02,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
103,1.03,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
104,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
105,1.05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
106,1.06,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
107,1.07,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
108,1.08,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
109,1.09,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
110,1.1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
111,1.11,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
112,1.12,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
113,1.13,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
114,1.14,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
115,1.15,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
116,1.16,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
117,1.17,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
118,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
119,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
120,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
121,1.21,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
122,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
123,1.23,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
124,1.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
125,1.25,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
126,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
127,1.27,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
128,1.28,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
129,1.29,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
130,1.3,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
131,1.31,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
132,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
133,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
134,1.34,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
135,1.35,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
136,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
137,1.37,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
138,1.38,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
139,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
140,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
141,1.41,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
142,1.42,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
143,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
144,1.44,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
145,1.45,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
146,1.46,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
147,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
148,1.48,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
149,1.49,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
150,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
151,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
152,1.52,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
153,1.53,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
154,1.54,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
155,1.55,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
156,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
157,1.57,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
158,1.58,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
159,1.59,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
160,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
161,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
162,1.62,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
163,1.63,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
164,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
165,1.65,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
166,1.66,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
167,1.67,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
168,1.68,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
169,1.69,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
170,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
171,1.71,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
172,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
173,1.73,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
174,1.74,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
175,1.75,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
176,1.76,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
177,1.77,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
178,1.78,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
179,1.79,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
180,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
181,1.81,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
182,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
183,1.83,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
184,1.84,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
185,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
186,1.86,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
187,1.87,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
188,1.88,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
189,1.89,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
190,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
191,1.91,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
192,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
193,1.93,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
194,1.94,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
195,1.95,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
196,1.96,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
197,1.97,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
198,1.98,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
199,1.99,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
200,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
201,2.01,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
202,2.02,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
203,2.03,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
204,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
205,2.05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
206,2.06,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
207,2.07,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
208,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
209,2.09,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
210,2.1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
211,2.11,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
212,2.12,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
213,2.13,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
214,2.14,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
215,2.15,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
216,2.16,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
217,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
218,2.18,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
219,2.19,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
220,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
221,2.21,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
222,2.22,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
223,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
224,2.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
225,2.25,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
226,2.26,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
227,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
228,2.28,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
229,2.29,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
230,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
231,2.31,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
232,2.32,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
233,2.33,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
234,2.34,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
235,2.35,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
236,2.36,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
237,2.37,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
238,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
239,2.39,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
240,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
241,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
242,2.42,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
243,2.43,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
244,2.44,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
245,2.45,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
246,2.46,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
247,2.47,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
248,2.48,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
249,2.49,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
250,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
251,2.51,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
252,2.52,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
253,2.53,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
254,2.54,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
255,2.55,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
256,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
257,2.57,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
258,2.58,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
259,2.59,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
260,2.6,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
261,2.61,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
262,2.62,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
263,2.63,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
264,2.64,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
265,2.65,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
266,2.66,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
267,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
268,2.68,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
269,2.69,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
270,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
271,2.71,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
272,2.72,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
273,2.73,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
274,2.74,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
275,2.75,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
276,2.76,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
277,2.77,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
278,2.78,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
279,2.79,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
280,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
281,2.81,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
282,2.82,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
283,2.83,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
284,2.84,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
285,2.85,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
286,2.86,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
287,2.87,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
288,2.88,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
289,2.89,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
290,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
291,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
292,2.92,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
293,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
294,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
295,2.95,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
296,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
297,2.97,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
298,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
299,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
300,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
301,3.01,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
302,3.02,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
303,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
304,3.04,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
305,3.05,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
306,3.06,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
307,3.07,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
308,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
309,3.09,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
310,3.1,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
311,3.11,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
312,3.12,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
313,3.13,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
314,3.14,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
315,3.15,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
316,3.16,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
317,3.17,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
318,3.18,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
319,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
320,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
321,3.21,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
322,3.22,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
323,3.23,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
324,3.24,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
325,3.25,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
326,3.26,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
327,3.27,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
328,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
329,3.29,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
330,3.3,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
331,3.31,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
332,3.32,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
333,3.33,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
334,3.34,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
335,3.35,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
336,3.36,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
337,3.37,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
338,3.38,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
339,3.39,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
340,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
341,3.41,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
342,3.42,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
343,3.43,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
344,3.44,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
345,3.45,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
346,3.46,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
347,3.47,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
348,3.48,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
349,3.49,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
350,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
351,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
352,3.52,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
353,3.53,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
354,3.54,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
355,3.55,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
356,3.56,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
357,3.57,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
358,3.58,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
359,3.59,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
360,3.6,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
361,3.61,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,1
